date,code,rank,brand,product,price,like,img_url
20260405,5347593,50,홀랜드앤바렛,"""건강선물 추천"" 영국에서 온 프리미엄 비타민 홀랜드앤바렛 영양제 3종 세트 (필케이스 증정)",39000,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260315191337_db1ef1f1e4524cc8acf8c98f5c820674.jpeg
20260405,1283024,51,GNM자연의품격,"""지금은 힘낼시간"" [4개월분] GNM 건강한 간 밀크씨슬 선물세트 1박스 / 실리마린 비타민B 부모님 직장인 수험생 선물",21900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316085442_a6e4fa638aa245a490d4903795be5311.jpg
20260405,976953,52,고려은단,"""1등 비타민C"" 고려은단 비타민C 1000 300정 (10개월분)",30000,4911,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250812085838_d4d5f4f3458549b4a2210937f1e8792a.jpg
20260405,11190425,53,설혜담,"""22종 멀티비타민"" 춘식이 파워 이뮨 멀티비타민 & 미네랄 7입 / 생일 응원 가벼운선물 부모님 직장인 수험생 건강 선물",21900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251223175203_20e31d4e88d4418b85c603c0a5e0b1e3.jpg
20260405,7512381,54,설혜담,"""진세노 10mg"" [단독에디션/몰티져스증정] 춘식이가 응원해! 힘내라 홍삼정 6년근 홍삼스틱 30포 1박스/생일 축하 졸업 입학 응원 개업 선물",19500,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316131547_3d75a33d40584b6892d889f6d144e65f.jpg
20260405,8213408,55,오쏘몰,"""독일 오쏘몰 신제품"" 오쏘몰 바이탈 m/f 남성/여성 선택가능 30입 기획팩 - 시그니처 기프트 에디션 (공식수입)",109000,4927,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260330093002_df78fb540dd543f598e1688a07941b93.jpg
20260405,12818547,56,원기담,"""하루한병"" 원기담 메가 알부민 맥스 20ml 30병(30일분 액상형 앰플)",59000,4143,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260212122340_97c78670388e4c208d03abf43aa3126b.jpg
20260405,1300056,57,정관장,[정관장] 활기력 (20ml X 16병),46000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082039_d53771c4b2b9472ba03b429566051d4a.jpg
20260405,4925961,58,허벌랜드,"""캐나다명품비타민젤리"" 허벌랜드 5종(면역부스트/멀티비타민/고함량 비타민D/눈건강 루테인/고함량 비오틴)식물성구미비타민젤리 택1",15900,40000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316101106_c83454f88fd04e79a962260afb192d42.jpg
20260405,11320107,59,엔젯오리진,"""맛있는 비타민 젤리"" [벨리곰 PICK] 엔젯오리진 비타민 구미 모음전 택1(멀티/귤젤리/엘더베리/비타민B/비타민D/석류콜라겐구미)",12500,6801,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316080008_00b5d6e86cc9430db275e7acb37921d3.jpg
20260405,6962146,60,GNC,"""미국에서온명품비타민"" GNC 멀티비타민 + 밀크씨슬 선물세트 + 리미티드 패키지 + 감사카드",30000,9357,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260305175824_4db4efb0b364425fab4d0a1fa93ad4fd.png
20260405,11683125,61,려원담,"""100일의 면역력"" 6년근 홍삼정 에버타임 스탠다드 홍삼 스틱 100포 (원통)",37800,8109,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260311155119_0a61c5740ddb4a69a4c170e7311cbdb5.jpg
20260405,10894352,62,덴프스,"""원조 한팩비타민"" 트루바이타민 1박스(1개월분) 고함량 비타민 부모님 수험생 직장인 선물 활력충전 프리미엄 멀티비타민",25000,4448,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251027135713_013b8cc041494a7e9e60bddb44f45957.jpg
20260405,1379982,63,정관장(LuX),"""지삼地蔘"" [정관장] 에브리타임 리미티드 (10ml x 30포) _ 대한민국 명품 홍삼",139000,3617,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911101344_c1070cd34e45421a80fa8a65764067d4.jpg
20260405,10612710,64,셀렉스,"프로핏 맛있는 완전단백질 250ml 18팩 딸기초코/모카초콜릿/밀크바닐라/바나나+ 코코넛 1팩, 너츠바 2입 증정",27900,3518,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260330134207_50d549a58fbb4e9eb4dde7f1583bf1f9.jpg
20260405,12052068,65,종근당,"""직장인 30일 습관"" 이뮨듀오 올인원 비타민 멀티팩 1박스/ 밀크씨슬+테아닌+멀티비타민 미네랄 간 건강 피로개선 피로회복",35600,3309,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260212085428_3481910f79b647c5b97fe1b8a39af063.jpg
20260405,2573146,66,고려은단,"""비타민C+D"" 고려은단 비타민C 1000 이지+비타민D 120정",12000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250512144404_1992df57faec473fbc05f63fd09ebf09.jpg
20260405,10650891,67,뉴트리포유,"""명품 비타민"" 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 30입+2입 증정 - 선물하기 단독 기획팩",56900,4691,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251211155047_c17c881cd8e7477d88a209d01f789247.jpg
20260405,11574965,68,고려은단,"""맛있는 비타민 젤리"" 고려은단 멀티비타민 구미 (마루는강쥐 에디션) 60구미",14900,9370,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260206174950_b4f51cca2f614db0abe9650e0f33d5a3.jpg
20260405,12099886,69,오쏘몰,"""독일 명품 비타민"" [단독] 오쏘몰 이뮨 멀티비타민&미네랄 3입 로네펠트 에디션 (티백 3종증정)",19900,1250,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250922091617_7db72173ed004bde88911889054f85a1.jpg
20260405,2925688,70,GNM자연의품격,"""한팩에 멀티 종합비타민+밀크씨슬+오메가3+루테인+코큐텐"" GNM 올인원솔루션멀티팩 1박스 / 부모님 직장인 수험생 선물",44900,7235,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219080717_c02eacb2770b40c8891b3dcf8c606e3b.jpg
20260405,10244910,71,정관장(LuX),[정관장] 에브리타임 샷 코어 (20ml x 30병) + [증정] 에브리타임 망고 플레이버 3포,122500,2489,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260330084921_0036eff3b8224b29b1c4d670ef8b7325.jpg
20260405,11206058,72,뉴트리포유,"""명품 비타민"" 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 10입+2입 증정 - 선물하기 단독 기획팩",29900,4365,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219100916_0e803c7c9fd6461a8cd18894415a638e.jpg
