date,code,rank,brand,product,price,like,img_url
20260419,10263702,19,뉴트리원,1등 비타민 [뉴트리원] 올인원 종합비타민 이뮨샷 2박스(14병/2주분) +쇼핑백&2병/ 멀티비타민&미네랄&명품비타민,33900,9945,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251114085709_5bd698f07dea4a8eac3a128fc110002b.jpg
20260419,8167919,20,오쏘몰,독일 오쏘몰 신제품 오쏘몰 바이탈 m/f 남성/여성 선택가능 14입 - 시그니처 기프트 에디션 (공식수입),59800,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251027092452_af6b97f873cf48329e28ca25d0c4d8e5.jpg
20260419,13180343,21,그레인온,[그레인온] 골드 카무트 브랜드밀 효소 30포x3박스(총90포)(+선물포장)+15포증정,45900,2768,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260412141740_2c7da2c642e04fb4969876a7cd6a8433.jpg
20260419,7621131,22,정관장,[정관장] 에브리타임 샷 (20ml x 20병) _ 대한민국 명품 홍삼정농축액 함유,47900,9031,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911102423_76562725fddb4dd3b783f7571bf3181e.jpg
20260419,1299642,23,정관장,[정관장] 에브리타임 (10ml x 30포) _ 대한민국 명품 홍삼,96300,7491,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250911102608_c973ad48b2bb4d54a3a6e46a60a34a13.jpg
20260419,999713,24,정관장,[정관장] 활기력 (20ml x 10병),29000,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082607_8bbbfe2e4a3641e3996324de4c0e3909.jpeg
20260419,10575746,25,옵티젠,한국인 맞춤 비타민 옵티젠 이뮨 멀티비타민&미네랄 / 옵티젠 리프레쉬 마그네슘&징코플러스/ 바이탈 밀크씨슬&비타민 (7입) 택1,22900,5666,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316091100_e991671d43504509b82e9006f3490224.jpg
20260419,6576216,26,종근당건강,아임비타 멀티비타민 이뮨샷 1박스(10입) + 락토핏 골드 30포 증정 / 비타민선물 응원선물 에너지 선물 직장동료선물,29900,60000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260413120351_9cb04ed2f70a4fb1ba4c9f212cbe31e1.jpg
20260419,12610607,27,동아제약,"[단독] 비타그란 비타민C 구미젤리 버라이어티팩 (복숭아/포도/오렌지 3가지맛, 45봉 대용량) + 팝핑스틱 20포 증정",28000,1309,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260326172400_9261a47e74a646dc98ccfe652680e98b.jpg
20260419,3252731,28,고려은단,고함량 비타민C 고려은단 메가도스C 3000 100포 / 분말비타민C,28000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250923120548_190dfc3e654b44c3a77698419e5f1162.jpg
20260419,5374831,29,정원삼,"""면역력 증진"" 정원삼 6년근 고려홍삼정 365스틱 30포",28900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250515235516_d15115b9c0be437fb1039486f2a305ef.jpg
20260419,5443650,30,GNM자연의품격,GNM 올인원 이뮨 액상 종합비타민 2박스 (총 14병) / 멀티비타민 이뮨비타민 부모님 직장인 선물,31900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260330092033_6f25a8bfc1724e9ab1da4fedcd7b9bc3.jpg
20260419,5347593,31,홀랜드앤바렛,영국에서 온 프리미엄 비타민 홀랜드앤바렛 영양제 3종 세트 (필케이스+키세스 증정),34500,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260413133824_ddba44ac1eb945b88ec9f310f925d5b1.jpg
20260419,11190425,32,설혜담,22종 멀티비타민 춘식이 파워 이뮨 멀티비타민 & 미네랄 7입 / 생일 응원 가벼운선물 부모님 직장인 수험생 건강 선물,21900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251223175203_20e31d4e88d4418b85c603c0a5e0b1e3.jpg
20260419,12030646,33,고려은단,고려은단 최고심 비타민C 쏠라C 젤리스틱 30포,30000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260406092008_5ce0eb021a5b4ee19a875a2e8d31ef2e.jpg
20260419,7300546,34,원기담,"""당신을 위한 면역력"" 원기담 6년근 홍삼정 활력 20gx20병",29500,9435,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260410091056_fc4e9fe448be4f8c9ea7975c9b8d8de8.jpg
20260419,10903147,35,닥터블릿,"""올인원 명품비타민"" 이뮨비타민 올인원 멀티비타민&미네랄 프로 30병+쇼핑백증정",52900,3290,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260128103753_3825d84cf4284afea316faf85efd9adb.jpg
20260419,12114570,36,엔젯오리진,새콤달콤 비타민젤리 엔젯오리진 식물성 멀티비타민 미네랄 피치레몬맛 60구미 (1개월분),9900,3573,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260223110813_33f679bddf244db285d35765e951c7ba.jpg
20260419,6292266,37,GNM자연의품격,"""30+3일팩"" [한판에 종합비타민+밀크씨슬+루테인+알티지오메가3] GNM 올인원 뉴트리션 멀티비타민 1박스",34900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260415085809_a214721831be4ce68e86b4d772e96971.jpg
20260419,10650891,38,뉴트리포유,명품 비타민 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 30입+2입 증정 - 선물하기 단독 기획팩,56900,4763,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251211155047_c17c881cd8e7477d88a209d01f789247.jpg
20260419,6962146,39,GNC,미국에서온명품비타민 GNC 멀티비타민 + 밀크씨슬 선물세트 + 리미티드 패키지 + 감사카드,30000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260305175824_4db4efb0b364425fab4d0a1fa93ad4fd.png
20260419,10656153,40,닥터브라이언,"복숭아 비타민 젤리 맛있는 복숭아 비타민C&D 구미 기획전 (멀티비타민,비오틴,비타민D 등)",15900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260325154919_f34f9bd789ad40aaabab5baddd57b88d.jpg
20260419,1302572,41,정관장,[정관장] 활기력 (20ml x 30병),82000,8798,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082926_97f1216ac7da41db8db3d21ce2023936.jpeg
20260419,7759046,42,덴프스,덴마크직수입 유산균 덴마크 유산균이야기 2개월분 부모님 수험생 직장인 선물 실온보관 유산균 100억 CFU 보장,30000,9264,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251027095712_89567de4e9614ee686a7954fd9998c13.jpg
20260419,7228282,43,노티드(건강),맛있는 구미 비타민 노티드 비타민 꾸미 선물세트 단독에디션(120구미) + 쇼핑백 증정 / 멀티비타민,29900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260417081203_3faf98be59314939880699130f118a26.jpg
20260419,7596517,44,종근당,올인원 명품비타민 이뮨 종합 멀티비타민 14+2입 미네랄 이뮨비타민 수험생 직장인 부모님 건강 선물,45500,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316095303_2421febac85e474b910f5b22114074e0.jpg
20260419,2103519,45,고려은단,고려은단 비타민C 1000 180정/이지+비타민D 180정(2종 택1),18000,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250718110024_7e4c58654f2e4d8e8302dc1d7fd8245f.jpg
20260419,7512381,46,설혜담,진세노 10mg [단독에디션] 춘식이가 응원해! 힘내라 홍삼정 6년근 홍삼스틱 30포 1박스/생일 축하 졸업 입학 응원 개업 선물,19500,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251223175003_e119259cae37479091f72fca8b1896a6.jpg
20260419,8213408,47,오쏘몰,독일 오쏘몰 신제품 오쏘몰 바이탈 m/f 남성/여성 선택가능 30입 기획팩 - 시그니처 기프트 에디션 (공식수입),109000,4938,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260330093002_df78fb540dd543f598e1688a07941b93.jpg
20260419,13180947,48,테론,한국인 필수 테론 BEST 울트라도스 멀티비타민 6종 택2 (총 2박스) (비타민/rTG오메가3/루테인/마그네슘/코큐텐/바나바잎추출물),19900,146,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260330102157_d66394228a8f496eabc0b4b713b9a39c.jpg
20260419,13180362,49,그레인온,[그레인온] 골드 카무트 브랜드밀효소G 3개월분+10포 증정(총100포),19900,705,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260412142043_68aafff5b29547cf9139c57a8087522a.jpg
20260419,12889157,50,GNC,백화점 명품비타민 14병 GNC 무색소 종합 이뮨비타민&미네랄 / 생일 응원 가벼운선물 부모님 직장인 수험생 활력선물,30000,4883,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260325111853_78486dd25a774ca8a8f5d3a4d316966a.png
20260419,13030417,51,메디트리,올인원 이뮨 멀티비타민 14+2입 종합 액상 비타민 수험생 부모님 직장인 선물,31900,4664,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316094556_a512f66b47324b8cb0ed8ebed66bb3ea.jpg
20260419,11731899,52,고려은단,NEW 고려은단 멀티비타민 올인원 종합비타민 60정 (4종 택1),24000,9164,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316144807_b25c73c0ec2b4d24a89004a09e48c0e4.jpg
20260419,7228300,53,노티드(건강),귀여운 비타민젤리 노티드 비타민 꾸미 (60구미) + 구미파우치 증정 / 멀티비타민 비타민C D 유산균,17900,30000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260417080559_e63b613d107942ed9759b1697c89b88c.jpg
20260419,10028799,54,센트룸,[센트룸] 맛있는 멀티비타민 미네랄 멀티구미 (40구미),15000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250219135525_5f161bbcd57047e686e880573275c4c9.jpg
20260419,10848340,55,한끼통살,[한끼통살] 닭가슴살 순삭 10팩세트(소스통살5+닭가슴살볼5),19900,5279,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20241128105752_bb00bdfb255b4aad91bbff59ec2c2cfd.jpg
20260419,11570052,56,대웅생명과학,대웅생명과학 액상 멀티비타민 이뮨 앤 피로개선 7병 2박스 /밀크씨슬 액상비타민,30000,2944,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260317173303_9748adf9876e4e78a0e2be2e41b69f37.jpg
20260419,9973467,57,내츄럴플러스,내츄럴플러스 피로개선 액상 멀티비타민 이뮨샷 7병 2박스+이뮨2병+쇼핑백/ 밀크씨슬 액상 비타민,30000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260317173115_9def450e2b79462c8fa72dfb600ebbfd.jpg
20260419,7778404,58,닥터루템,이시형박사의 비타민 (14+2병)이뮨비타 액상 멀티비타민&미네랄 이뮨샷 1박스,30900,30000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260211133100_6917547b1e3e4e75a86ff3bbdd70d4a6.png
20260419,10244910,59,정관장(LuX),[정관장] 에브리타임 샷 코어 (20ml x 30병),122500,2501,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260407100953_9adec658e1504709bfe1cc7031cb1c17.jpg
20260419,11654769,60,려원담,"""면역력과 피로개선 필요한 당신"" 6년근 홍삼정 에버타임 홍삼 스틱 30포 (쇼핑백)",29800,7694,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260414114412_3d369b4d4cd04af7b54107771d51fc9f.jpg
20260419,976953,61,고려은단,1등 비타민C 고려은단 비타민C 1000 300정 (10개월분),30000,5010,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250812085838_d4d5f4f3458549b4a2210937f1e8792a.jpg
20260419,11090567,62,옵티젠,한국인 맞춤 비타민 옵티젠 이뮨 멀티비타민&미네랄 30입 / 1박스,74900,1719,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260220162204_ca3309c86a6248ce8efa303db238164a.jpg
20260419,5840476,63,홀랜드앤바렛,영국에서 온 프리미엄 비타민 2종 세트 ABC-Z 종합비타민&마그네슘 (선물포장),23900,4873,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260414155622_42672e7023a3434386491107559a1d62.jpg
20260419,11320107,64,엔젯오리진,맛있는 비타민 젤리 [벨리곰 PICK] 엔젯오리진 비타민 구미 모음전 택1(멀티/귤젤리/엘더베리/비타민B/비타민D/석류콜라겐구미),12500,6909,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260316080008_00b5d6e86cc9430db275e7acb37921d3.jpg
20260419,2119039,65,광동생활건강,단독 벚꽃 에디션 [광동] (+립밤증정) 비타500데일리스틱 2g*30포,9900,30000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260327155008_3c7f1e20c4114f358c684f9662f83cd3.jpg
20260419,11683125,66,려원담,"""100일의 면역력"" 6년근 홍삼정 에버타임 스탠다드 홍삼 스틱 100포 (원통)",35900,8142,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260311155119_0a61c5740ddb4a69a4c170e7311cbdb5.jpg
20260419,6367405,67,오쏘몰,독일 명품 비타민 오쏘몰 이뮨 멀티비타민&미네랄 60입 - 시그니처 기프트 에디션 (공식수입),197000,3198,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219094550_68039a8e222e47739d1fc0832009964b.jpg
20260419,1300056,68,정관장,[정관장] 활기력 (20ml X 16병),46000,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082039_d53771c4b2b9472ba03b429566051d4a.jpg
20260419,3948199,69,센트룸,[센트룸] 멀티비타민 2종 선택 (맨/우먼/칼슘/비타민B 옵션),54000,4542,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250930094903_b87dfb4a5a4844f280e8974e77f6cbf9.jpg
20260419,11574965,70,고려은단,맛있는 비타민 젤리 고려은단 멀티비타민 구미 (마루는강쥐 에디션) 60구미,14900,9708,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260206174950_b4f51cca2f614db0abe9650e0f33d5a3.jpg
20260419,5443772,71,GNM자연의품격,GNM 올인원 이뮨 액상 종합비타민 3박스 (총 21병) / 멀티비타민 이뮨비타민 부모님 직장인 선물,47900,10000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260330092107_59c9c58504e741a7b624a1958f7fccd9.jpg
20260419,7556791,72,익스트림,선물포장 에너지 활력선물 [김종국 추천세트]익스트림 아르기닌정 (2개월분) & 마카800 (1.5개월분) + 선물포장,26900,20000,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260409171215_a11c2849454a4f82bd1c115fb00dd59e.jpg
20260419,10244916,73,정관장(LuX),[정관장] 활기력부스터 3X (30입) [홍삼&고함량비타민&미네랄],113500,2430,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260407092641_10960eefa72e4ef29de002cffc3eb00b.jpg
20260419,10894352,74,덴프스,원조 한팩비타민 트루바이타민 1박스(1개월분) 고함량 비타민 부모님 수험생 직장인 선물 활력충전 프리미엄 멀티비타민,25000,4557,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251027135713_013b8cc041494a7e9e60bddb44f45957.jpg
