date,code,rank,brand,product,price,star,review
20260323,12168694379,26,식이해법연구소,고체 레몬즙 레모너리 2박스 120정,54500,4.7, 962
20260323,2386338454,27,GNM 자연의품격,[총 8개월분] GNM 마그네슘05 / 비타민B 5중 복합기능성 셀레늄,59000,4.8, 32733
20260323,5684175077,28,동아제약,멀티비타민 오쏘몰 이뮨 비타민 30일분 1박스 + 1일분 + 쇼핑백,129000,4.9, 77846
20260323,4506725608,29,샵인터내셔널,킹 프리미엄 프로바이오틱스 모유 생 유산균 500mg x 60캡슐 2개월분,37000,4.8, 99999
20260323,11867827876,30,뉴트라이트,BNR17유산균 비엔날씬 비에날씬 프로 김희선 다이어트 유산균 30캡슐,44300,4.7, 4336
20260323,5184170043,31,고려은단몰,"고려은단 비타민C 1000 이지+비타민D 180정, 2개 (6개월분)",31900,4.9, 99999
20260323,6700973271,32,뷰티노리터1,애터미 헤모힘 20ml x 60포,62070,4.8, 3766
20260323,12236379753,33,종근당건강,[+멤버십 10%적립] 종근당건강 프로메가 알티지 오메가3 듀얼 비타민D 4000IU,114800,4.9, 4407
20260323,6043695503,34,로킷아메리카,"로킷아메리카 NMN 프테로스틸벤 고순도 엔엠엔, 60캡슐, 3병",267000,4.9, 9068
20260323,12275880717,35,헬스네이처스토어,Granny Salad 그래니 샐러드,42900,4.7, 2006
20260323,438888608,36,GNM 자연의품격,[식물성캡슐] GNM 코엔자임Q10 비타민 미네랄 10종 4박스 / 코큐텐,49900,4.8, 79984
20260323,11382081892,37,더 파인 프리미엄,[본사직영몰] 신애라 PICK 더파인프리미엄 90캡슐 100% 솔잎증류농축액 혈당케어관리,308000,4.7, 775
20260323,10635135788,38,티에스shop,센트룸 포 맨 더블업 종합 멀티 비타민 112정 남성 대용량 영양제,34900,4.9, 6959
20260323,8473114714,39,유한양행 본사직영몰,유한양행 엘레나 질유산균 임산부 수유부 프로바이오틱스,115000,4.9, 99999
20260323,9319091551,40,워너비인,[공식판매처] 마가보감 프리미엄 100% 울릉도 마가목 열매 추출물 60mlX60포 박스 마가목즙,309000,4.8, 529
20260323,9953260627,41,뉴트리코어,[5개월] 뉴트리코어 WCS 포스파티딜세린 PS 순도 85% 피에스 수험생 뇌 건강,525000,4.8, 18696
20260323,11122300857,42,블루존 스토어,엔자이메디카 흡수율 9.6배 향상 파이토좀 베르베린 파이토솜 60캡슐 3병,129800,4.8, 3022
20260323,9243303137,43,티에스shop,센트룸 실버 포 우먼 종합 멀티 비타민 영양제 112정 비타민B12 대용량,36300,4.8, 9221
20260323,10718647050,44,락티브,[4개월분] 락티브 미오이노시톨 앤 콜린 엽산 비타민c 비타민d,196000,4.9, 28875
20260323,12154127416,45,CJ웰케어 스토어,[슈퍼적립/6개월분] CJ 바이오코어 500억 보장 부자 화사 유산균 상온보관 프로바이오틱스,388000,4.9, 52440
20260323,9327855716,46,그레인온,그레인온 골드카무트효소G,75000,4.8, 23094
20260323,11867833291,47,뉴트라이트,BNR17유산균 비엔날씬 비에날씬 프로 김희선 다이어트 유산균 30캡슐 3개,131300,4.8, 4346
20260323,11848200059,48,닥터가,비타도스C 3000 순수 비타민C 고함량 비타민씨 고용량 분말 가루 스틱,180000,4.9, 31036
20260323,6721400779,49,주영엔에스,주영엔에스 뼈엔 엠비피MBP,207000,4.9, 99999
20260323,11038594172,50,고려은단몰,"고려은단 메가도스C 비타민C 2000mg X 100포 (200g), 2개",37900,4.9, 26291
20260323,12337936724,51,고려은단몰,"고려은단 코엔자임Q10 90캡슐, 2개 (6개월분)",37800,4.9, 9259
20260323,2040214150,52,덴프스,덴마크 유산균이야기,368000,4.9, 99999
20260323,6567319094,53,주영엔에스,주영엔에스 관절엔 콘드로이친 1200,297000,4.9, 99999
20260323,11293123503,54,배석철의 아미나,배석철의 아미나 고용량 비타민B3 500mg 미국산 니코틴산아미드,48000,4.8, 6853
20260323,4854494954,55,힐리오비타,캐나다 초임계 알티지오메가3 EPA DHA 1200 비타민D 2개월분,42000,4.8, 15542
20260323,5199405834,56,고려은단몰,"고려은단 비타민C 1000 이지+비타민D 180정, 1개 (3개월분)",15900,4.9, 84060
20260323,5045791382,57,뉴트리케어,유한양행 엘레나 질유산균 임산부 수유부 프로바이오틱스 90캡슐 여성 질 건강 유산균 성인,140000,4.8, 44386
20260323,6736755339,58,위바이옴,서울대 위바이옴 두뇌엔 닥터PS 70 포스파티딜세린 분말 세린에이드,267000,4.8, 16422
20260323,9718326638,59,대상웰라이프 본사쇼핑몰,뉴케어 미니 구수한맛 균형영양식 환자영양식 150 mL 32팩,64000,4.9, 23623
20260323,7524822409,60,제트큐브,종근당 프로메가 알티지오메가3 비타민D 6박스 6개월분,44700,4.8, 10537
20260323,11243018665,61,고려은단몰,"고려은단 퓨어 밀크씨슬 180정, 1개 (6개월분)",32000,4.9, 37209
20260323,5410453538,62,고려은단몰,"속편한 고려은단 비타민C 1000 중성비타민C 120정, 2개 (8개월분)",35900,4.9, 63489
20260323,9240775762,63,비시스,고려은단 비타민C 1000 영국산 고함량 비타민씨 600정,50400,4.9, 8881
20260323,11957648841,64,올록담,올록담 올리브3 EVOO 지중해 올리브오일 캡슐 올리브유 3개월분,324000,4.8, 1705
20260323,8011765333,65,고려은단몰,"고려은단 메가도스B 비타민B 컴플렉스 60정, 3개 (6개월분)",50900,4.9, 32178
20260323,4381366452,66,The Real,더리얼 마그네슘 맥스 플러스 캐나다 산화제품 영양제 보충제,40000,4.8, 34376
20260323,11610606184,67,닥터린 공식스토어,[네이버 단독 100일분] 닥터린 송중기 하이퍼셀 알티지(rTG) 오메가3 알파,163000,4.8, 18492
20260323,10226290996,68,뉴트리 모어,[3+1] 뉴트리모어 활성엽산 액티브 플러스 엽산 400 임신준비 임산부 영양제,120000,4.9, 60310
20260323,7612468361,69,힘가네,힘가네 배 도라지청 약도라지청 도라지 진액 국산 650g,100000,4.8, 38364
20260323,13068265560,70,대상웰라이프 본사쇼핑몰,뉴케어 구수한맛 균형영양식 외 5종 (200ml x 20팩),50000,4.9, 667
20260323,12055233989,71,전문판매점,테라퓨젠 헬리코컷 부스터 30포 1박스,24000,4.6, 1066
20260323,10718815456,72,락티브,[8개월분] 락티브 활성형 엽산 800 non-GMO 임산부 수유부 오은영 성분배합,132000,4.9, 10672
20260323,11585234218,73,고려은단몰,"[네이버 단독]고려은단 메가도스D 비타민D3 4000IU 180정, 2개 (1년분)",37900,4.9, 23180
20260323,8238403743,74,비타헬스,종근당 비타민d 2000iu 임산부 성인 비타민d3 3개월분,15000,4.9, 12115
20260323,6732450907,75,비타헬스,종근당 칼마디 칼슘 마그네슘 비타민d 아연 영양제 임산부 3개월분,20000,4.9, 2465
20260323,11311792713,76,위바이옴,서울대 위바이옴 두뇌엔 닥터PS 맥스 순도80% 포스파티딜세린 분말,396000,4.8, 5527
20260323,10476190810,77,셀로닉스,셀티아이 골드 프로바이오틱스 성인 장 건강 맞춤 유산균,100000,4.9, 10553
20260323,10407296869,78,종근당건강,[+멤버십 10%적립] 종근당건강 아이클리어 루테인 지아잔틴 아스타잔틴,75000,4.8, 6022
20260323,10258498862,79,뉴트리코어,[5개월] 뉴트리코어 하이퍼셀 식물성 알티지(RTG) 오메가3 초임계 추출 WCS,395000,4.8, 9338
20260323,6333517167,80,쏘팔코사놀,바이오크로스 남진 쏘팔코사놀 레드 4개월분 옥타코사놀 쏘팔메토 골드,180000,4.8, 12676
20260323,11730132404,81,GNM 자연의품격,[슈퍼적립 10%]GNM 대마종자유 햄프씨드 오일 식물성캡슐 6박스,60000,4.8, 1482
20260323,10365275317,82,메디홉 플러스,메디홉 GABA 비뮤트 프리미엄 3개월분 (3박스),220000,4.6, 1036
20260323,12242029459,83,이너리움,이너리움 갈라 431 1박스 1개월,500000,4.8, 609
20260323,3916955987,84,프롬바이오,프롬바이오 위건강엔 매스틱검 3개월 15포x6박스,384000,4.9, 24059
20260323,9954000900,85,뉴트리코어,[5개월] 뉴트리코어 관절연골엔 철갑상어 콘드로이친K 뮤코다당단백 저분자 WCS,460000,4.8, 24657
20260323,12370366051,86,뉴트리코어,[4+1] 뉴트리코어 WCS 하이퍼셀 코엔자임Q10 코큐텐,195000,4.8, 2779
20260323,11226089496,87,삶easy,라이신 비타민B 엘리신 L LYSINE 헤르푸,62000,4.8, 1343
20260323,11601413657,88,데이즈온공식스토어,[시즌4 업그레이드][3개월] 데이즈온 원데이올인원 프리바이오틱스 유산균,135000,4.8, 1307
20260323,5658919689,89,데이팩 공식몰,데이팩 올인원 한포영양제 유산균 오메가3,225000,4.9, 14967
20260323,11574019686,90,우북이,종근당 락토핏 생유산균 골드 150포 5개월분 리뉴얼 50포 x 3통,38170,4.9, 2160
20260323,11002178017,91,솔가 공식스토어,솔가 활성 엽산 680 위드 비타민B12,156000,4.9, 24543
20260323,8340375929,92,슈퍼닥터 서재걸몰,서재걸의 다이어트 유산균 - 면역력 체지방 복부 지방 내장 지방 감소,520000,4.9, 1754
20260323,11750836328,93,고려은단몰,[네이버 단독]고려은단 메가도스 이뮨샷 30병 종합멀티비타민+아미노산+아르기닌,57900,4.9, 26852
20260323,7445610509,94,제트큐브,종근당 프로메가 알티지오메가3 비타민D 12박스 12개월분,76600,4.9, 4989
20260323,6712506211,95,뉴오리진,[4개월] 이너플로라 여성 질 건강 유산균 / 덴마크 프로바이오틱스 UREX 임산부,200000,4.8, 45313
20260323,11717626917,96,leadermune,리더뮨 키즈픽션 촉진원료 솔루션 3박스,172400,4.7, 592
20260323,10223445454,97,메디홉 플러스,메디홉 GABA 비뮤트 프리미엄 (1박스),37900,4.5, 1984
20260323,5618929347,98,해바라기건강,프롬바이오 위건강엔 매스틱 1박스 (소비기한 27년 12월 이후),14100,4.8, 1291
20260323,10426023936,99,산들자연,산들가 원기2호 환 고춧잎 정 100g 1통 (1개월분),80000,4.7, 148
20260323,12549335997,100,드시모네 스토어,"드시모네 캡슐 플러스 (보장균수 1,000억)",98000,4.9, 19397
